Avg_Lifetime_Value,Total_Claim_Amount,Total_Policies,Avg_Monthly_Premium,Avg_Income,Total_Positive_Responses,Avg_Open_Complaints,Avg_Months_Since_Claim,High_Value_Customer,Cross_Sell_Potential,Engaged_Customer,Recency_Since_Last_Policy,Potential_Revenue_Increase,State,Coverage,Education,EmploymentStatus,Vehicle_Class,Premium_Affordability,Risk_Category,Retention_Risk,Cluster
3360.44356,314.246507,1.0,85.0,74918.0,0,0.0,13.0,0,0,0,74,0.0,Oregon,Extended,Master,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5568.947534,407.440238,7.0,79.0,0.0,1,1.0,21.0,0,1,1,53,79.0,California,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Medium,Balanced Portfolio
16414.039911750002,960.399730125,3.0,170.5,38688.0,0,0.0,22.0,1,1,0,6,180.0,Arizona,Extended,High School or Below,Employed,Luxury Car,High,High,Low,Stable Revenue Contributors
2895.213818,188.204234,1.0,72.0,72014.0,0,0.0,24.0,0,0,0,58,0.0,Oregon,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5137.349322,206.495442,6.0,64.0,93872.0,0,0.0,23.0,0,1,0,6,64.0,Arizona,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7806.137458,326.4,2.0,68.0,23706.0,0,1.0,1.0,0,0,0,56,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
5064.127663,225.558918,6.0,63.0,78735.0,0,1.0,32.0,0,1,0,53,63.0,Oregon,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
10626.80746,44.730323,2.0,97.0,27339.0,0,2.0,0.0,1,0,0,37,0.0,California,Extended,High School or Below,Medical Leave,Two-Door Car,High,Low,Medium,Stable Revenue Contributors
9103.700091,628.8,3.0,131.0,0.0,0,0.0,18.0,0,1,0,41,131.0,California,Extended,Bachelor,Unemployed,Sports Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2004.350666,316.8,1.0,66.0,0.0,1,4.0,16.0,0,0,1,35,0.0,Oregon,Basic,College,Unemployed,Four-Door Car,Low,Medium,High,Balanced Portfolio
2725.356404,56.60333,1.0,69.0,36650.0,1,1.0,2.0,0,0,1,70,0.0,Nevada,Basic,Master,Employed,Four-Door Car,High,Low,Medium,Balanced Portfolio
4788.932598,321.6,3.0,67.0,0.0,0,1.0,2.0,0,1,0,49,67.0,California,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
9407.452895,294.905685,6.0,118.0,31485.0,0,0.0,17.0,0,1,0,79,118.0,Oregon,Basic,Bachelor,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3540.206231,94.507735,1.0,88.0,62863.0,0,0.0,18.0,0,0,0,52,0.0,California,Extended,Bachelor,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
7199.645715,427.2,8.5,89.0,63328.0,0,0.0,19.0,0,1,0,19,89.0,Washington,Extended,College,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4786.889347,236.907007,8.5,61.0,45515.0,0,0.0,14.0,0,1,0,33,61.0,Arizona,Basic,College,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4984.618655,80.73124,5.0,62.0,86305.0,1,0.0,1.0,0,1,1,99,62.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,Balanced Portfolio
16414.039911750002,165.309001,2.0,85.0,36537.0,0,0.0,19.0,1,0,0,4,0.0,Oregon,Extended,Doctor,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
8012.365866,355.198918,2.0,67.0,58058.0,0,0.0,28.0,0,0,0,49,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4381.184212,615.256301,1.0,112.0,20597.0,0,0.0,31.0,0,0,0,46,0.0,California,Premium,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4854.745666,307.2,3.0,64.0,29834.0,0,0.0,19.0,0,1,0,44,64.0,Washington,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2345.084479,331.2,1.0,69.0,0.0,0,0.0,1.0,0,0,0,56,0.0,California,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
3163.283136,546.052144,1.0,79.0,97266.0,0,0.0,29.0,0,0,0,84,0.0,California,Extended,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3683.099864,564.466556,1.0,101.0,0.0,0,0.0,19.0,0,0,0,16,0.0,California,Basic,College,Unemployed,Sports Car,Low,Medium,Low,"High Income, Moderate Engagement"
12280.76661,489.6,2.0,102.0,88340.0,1,0.0,16.0,1,0,1,1,0.0,Oregon,Premium,College,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
6005.214792,364.8,8.0,76.0,26876.0,1,0.0,17.0,0,1,1,72,76.0,Arizona,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
10359.01985,238.868659,2.0,65.0,84583.0,0,0.0,6.0,1,0,0,50,0.0,Arizona,Basic,College,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
5570.21583,540.173933,1.0,139.0,85718.0,0,1.0,4.0,0,0,0,98,0.0,Washington,Extended,College,Employed,Sports Car,High,Medium,Medium,"High Income, Moderate Engagement"
6712.294021,74.803791,6.0,83.0,44891.0,0,0.0,12.0,0,1,0,75,83.0,California,Extended,Bachelor,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
11714.78278,480.0,2.0,100.0,21102.0,0,0.0,0.0,1,0,0,81,0.0,Oregon,Basic,College,Disabled,SUV,High,Medium,Low,Stable Revenue Contributors
6600.477951,960.399730125,7.0,110.0,0.0,0,3.0,18.0,0,1,0,95,110.0,California,Basic,Bachelor,Unemployed,Sports Car,Low,High,High,"Moderate Income, Lower Cross-Sell Potential"
6160.999344,369.6,3.0,77.0,96988.0,0,0.0,1.0,0,1,0,60,77.0,Oregon,Extended,College,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2541.522907,511.2,1.0,71.0,0.0,0,0.0,12.0,0,0,0,37,0.0,Washington,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
8663.919296,502.369442,2.0,72.0,29218.0,0,0.0,33.0,0,0,0,40,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3245.479985,496.805418,1.0,82.0,35592.0,0,0.0,34.0,0,0,0,38,0.0,Oregon,Extended,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5029.638777,795.864079,1.0,133.0,0.0,0,0.0,3.0,0,0,0,89,0.0,Arizona,Extended,High School or Below,Unemployed,Sports Car,Low,High,Low,"High Income, Moderate Engagement"
7347.410517,292.8,2.0,61.0,29491.0,0,0.0,26.0,0,0,0,62,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7371.58568,425.137341,2.0,68.0,0.0,0,0.0,2.0,0,0,0,70,0.0,Arizona,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
2822.591481,355.2,1.0,74.0,25531.0,0,0.0,27.0,0,0,0,52,0.0,Nevada,Basic,College,Disabled,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4151.667368,208.892861,8.5,61.0,0.0,0,3.0,7.0,0,1,0,71,61.0,Arizona,Basic,Master,Unemployed,Two-Door Car,Low,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
4299.838835,496.843023,1.0,113.0,44388.0,0,1.0,10.0,0,0,0,74,0.0,Oregon,Premium,College,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
5096.673223,312.0,3.0,65.0,22886.0,1,0.0,9.0,0,1,1,81,65.0,Oregon,Basic,Master,Disabled,Four-Door Car,High,Medium,Low,Balanced Portfolio
8595.146838,686.020135,2.0,73.0,28441.0,0,0.0,10.0,0,0,0,98,0.0,Arizona,Basic,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4803.777507,440.189611,8.5,62.0,23634.0,0,0.0,4.0,0,1,0,25,62.0,Oregon,Basic,High School or Below,Disabled,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,49.566591,2.0,139.0,89030.0,0,0.0,31.0,1,0,0,62,0.0,Oregon,Extended,Bachelor,Employed,SUV,High,Low,Low,Stable Revenue Contributors
2300.691547,302.4,1.0,63.0,25905.0,1,0.0,21.0,0,0,1,12,0.0,Arizona,Basic,Bachelor,Retired,Four-Door Car,High,Medium,Low,Balanced Portfolio
6784.89369,460.8,2.0,64.0,0.0,0,1.0,7.0,0,0,0,5,0.0,Arizona,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
5143.865361,375.204446,3.0,72.0,0.0,0,0.0,9.0,0,1,0,84,72.0,California,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4089.463358,499.2,1.0,104.0,60759.0,0,0.0,20.0,0,0,0,85,0.0,Oregon,Basic,College,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
1904.000852,302.4,1.0,63.0,0.0,0,3.0,22.0,0,0,0,7,0.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,High,"High Income, Moderate Engagement"
4428.625763,758.333096,1.0,117.0,18263.0,0,0.0,1.0,0,0,0,18,0.0,Arizona,Basic,Bachelor,Medical Leave,SUV,High,High,Low,"High Income, Moderate Engagement"
8646.504109,369.818708,3.0,108.0,64125.0,1,0.0,3.0,0,1,1,44,108.0,Arizona,Basic,High School or Below,Employed,SUV,High,Medium,Low,Balanced Portfolio
5979.724161,547.2,3.0,76.0,57693.0,1,0.0,16.0,0,1,1,56,76.0,California,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
10963.95723,960.399730125,1.0,170.5,55687.0,1,0.0,33.0,1,0,1,91,0.0,California,Premium,High School or Below,Employed,Luxury SUV,High,High,Low,Balanced Portfolio
8564.772996,813.6,8.5,113.0,23506.0,0,0.0,0.0,0,1,0,27,113.0,Arizona,Premium,Bachelor,Disabled,Four-Door Car,High,High,Low,"Moderate Income, Lower Cross-Sell Potential"
2749.407985,336.0,1.0,70.0,71445.0,0,2.0,6.0,0,0,0,95,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
14070.63897,677.868206,2.0,127.0,0.0,0,0.0,0.0,1,0,0,71,0.0,California,Extended,College,Unemployed,SUV,Low,Medium,Low,Stable Revenue Contributors
5396.311664,265.877583,8.0,68.0,62039.0,0,1.0,8.0,0,1,0,30,68.0,Washington,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,86.461582,2.0,66.0,76358.0,1,0.0,25.0,1,0,1,3,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,Balanced Portfolio
8736.501241,960.399730125,4.0,112.0,53173.0,0,0.0,30.0,0,1,0,57,112.0,California,Basic,College,Employed,SUV,High,High,Low,"Moderate Income, Lower Cross-Sell Potential"
8105.872317,232.01349,2.0,74.0,0.0,0,0.0,15.0,0,0,0,61,0.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
2121.647053,446.4,1.0,62.0,0.0,0,0.0,11.0,0,0,0,45,0.0,Washington,Basic,College,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,84.520776,2.0,66.0,33175.0,0,0.0,31.0,1,0,0,76,0.0,California,Basic,College,Employed,Two-Door Car,High,Low,Low,Stable Revenue Contributors
10097.19837,206.926432,2.0,63.0,68997.0,0,0.0,3.0,1,0,0,26,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
9546.81655,892.8,3.0,124.0,15406.0,0,0.0,7.0,0,1,0,40,124.0,Arizona,Extended,College,Medical Leave,SUV,Medium,High,Low,"Moderate Income, Lower Cross-Sell Potential"
9223.987144,585.6,3.0,122.0,18814.0,0,0.0,20.0,0,1,0,94,122.0,California,Extended,College,Medical Leave,Sports Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8036.45034,806.4,8.5,112.0,0.0,0,0.0,7.0,0,1,0,42,112.0,California,Basic,High School or Below,Unemployed,Sports Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
15025.19126,165.958605,2.0,76.0,35158.0,0,0.0,14.0,1,0,0,27,0.0,Oregon,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
4595.524548,381.570261,1.0,116.0,95550.0,0,1.0,15.0,0,0,0,75,0.0,California,Basic,College,Employed,SUV,High,Medium,Medium,"High Income, Moderate Engagement"
2496.140812,518.4,1.0,72.0,0.0,0,0.0,14.0,0,0,0,58,0.0,Oregon,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,361.646987,2.0,68.0,91354.0,0,0.0,30.0,1,0,0,26,0.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Low,Stable Revenue Contributors
10986.22795,662.4,7.0,138.0,96721.0,0,1.0,4.0,1,1,0,50,138.0,California,Extended,High School or Below,Employed,SUV,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,484.013411,2.0,97.0,49078.0,1,0.0,10.0,1,0,1,3,0.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
4523.752381,192.859737,1.0,112.0,74935.0,0,0.0,15.0,0,0,0,62,0.0,Oregon,Basic,High School or Below,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
5012.184756,735.683769,1.0,129.0,20976.0,0,1.0,20.0,0,0,0,86,0.0,California,Extended,College,Employed,Sports Car,High,High,Medium,"High Income, Moderate Engagement"
5504.139033,350.4,5.0,73.0,0.0,1,0.0,18.0,0,1,1,45,73.0,Arizona,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,Balanced Portfolio
11430.58845,74.523935,2.0,71.0,93210.0,0,0.0,35.0,1,0,0,62,0.0,Oregon,Basic,Bachelor,Employed,Two-Door Car,High,Low,Low,Stable Revenue Contributors
8009.472833,321.6,2.0,67.0,20961.0,0,0.0,20.0,0,0,0,33,0.0,Nevada,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7751.927614,469.257835,1.0,170.5,67787.0,0,0.0,9.0,0,0,0,73,0.0,Washington,Premium,Doctor,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
11981.98481,257.248789,2.0,62.0,21514.0,1,0.0,0.0,1,0,1,59,0.0,Nevada,Basic,Master,Retired,Two-Door Car,High,Medium,Low,Balanced Portfolio
5139.561422,132.543257,3.0,64.0,73180.0,0,0.0,27.0,0,1,0,43,64.0,Arizona,Basic,High School or Below,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
3732.345012,9.214343,1.0,95.0,35461.0,0,1.0,26.0,0,0,0,57,0.0,California,Extended,Bachelor,Employed,Four-Door Car,High,Low,Medium,"High Income, Moderate Engagement"
6275.155361,900.242038,3.0,90.0,0.0,0,0.0,15.0,0,1,0,55,90.0,California,Extended,High School or Below,Unemployed,Four-Door Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
6689.022728,599.000883,7.0,84.0,56980.0,1,0.0,33.0,0,1,1,70,84.0,Oregon,Extended,High School or Below,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
9816.528302,128.969729,2.0,62.0,37256.0,1,0.0,15.0,0,0,1,7,0.0,California,Basic,College,Employed,Four-Door Car,High,Low,Low,Balanced Portfolio
5773.520711,463.158502,8.0,72.0,81676.0,0,0.0,21.0,0,1,0,86,72.0,Arizona,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7221.151702,587.37679,1.0,170.5,33811.0,0,0.0,17.0,0,0,0,59,0.0,Nevada,Basic,Bachelor,Employed,Luxury SUV,High,Medium,Low,"High Income, Moderate Engagement"
7573.345057,960.399730125,6.0,110.0,0.0,0,0.0,6.0,0,1,0,37,110.0,Nevada,Premium,High School or Below,Unemployed,Four-Door Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
12298.6863,542.4,2.0,113.0,17101.0,1,0.0,1.0,1,0,1,88,0.0,Oregon,Basic,High School or Below,Medical Leave,SUV,High,Medium,Low,Balanced Portfolio
2924.976721,240.259479,1.0,72.0,64459.0,0,0.0,16.0,0,0,0,64,0.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
12174.58958,240.176533,2.0,104.0,88184.0,0,3.0,5.0,1,0,0,97,0.0,Arizona,Premium,College,Employed,Four-Door Car,High,Medium,High,Stable Revenue Contributors
16414.039911750002,960.399730125,5.0,170.5,0.0,0,0.0,1.0,1,1,0,29,180.0,Washington,Extended,High School or Below,Unemployed,Luxury Car,Low,High,Low,Stable Revenue Contributors
5325.724541,496.474767,7.0,73.0,0.0,1,0.0,17.0,0,1,1,44,73.0,California,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,Balanced Portfolio
14718.11779,446.4,2.0,93.0,56263.0,0,0.0,27.0,1,0,0,31,0.0,Oregon,Extended,College,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
14002.37819,561.6,2.0,117.0,67627.0,0,0.0,5.0,1,0,0,43,0.0,Nevada,Basic,College,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
6464.417095,640.8,3.0,89.0,0.0,0,0.0,33.0,0,1,0,98,89.0,California,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2891.272351,134.158389,1.0,71.0,80590.0,0,0.0,4.0,0,0,0,19,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
5261.101863,48.936563,5.0,66.0,43318.0,0,0.0,35.0,0,1,0,28,66.0,Arizona,Basic,Master,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
5254.734278,5.3953,3.0,67.0,34476.0,0,1.0,23.0,0,1,0,49,67.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Low,Medium,"Moderate Income, Lower Cross-Sell Potential"
8019.856041,955.2,1.0,170.5,54702.0,0,0.0,5.0,0,0,0,42,0.0,Arizona,Premium,Master,Employed,SUV,High,High,Low,"High Income, Moderate Engagement"
8622.835375,350.4,2.0,73.0,97361.0,1,0.0,6.0,0,0,1,85,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
15727.13063,319.820747,8.5,170.5,84824.0,0,0.0,7.0,1,1,0,4,180.0,California,Premium,Bachelor,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
8712.157741,95.693949,1.0,170.5,68516.0,0,0.0,17.0,0,0,0,0,0.0,Nevada,Extended,Master,Employed,Luxury SUV,High,Low,Low,"High Income, Moderate Engagement"
5079.674786,624.0,1.0,130.0,50052.0,0,0.0,6.0,0,0,0,50,0.0,Nevada,Extended,High School or Below,Employed,Sports Car,High,Medium,Low,"High Income, Moderate Engagement"
2317.282049,489.6,1.0,68.0,0.0,0,0.0,10.0,0,0,0,81,0.0,Oregon,Basic,Bachelor,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
15695.53941,303.002922,2.0,65.0,97750.0,0,0.0,15.0,1,0,0,51,0.0,Washington,Basic,College,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
2771.045031,18.918935,1.0,71.0,50071.0,1,0.0,3.0,0,0,1,32,0.0,California,Basic,College,Employed,Two-Door Car,High,Low,Low,Balanced Portfolio
4157.698118,528.0,1.0,110.0,0.0,0,0.0,4.0,0,0,0,61,0.0,Arizona,Basic,High School or Below,Unemployed,SUV,Low,Medium,Low,"High Income, Moderate Engagement"
5158.648497,588.936956,5.0,74.0,0.0,0,0.0,24.0,0,1,0,98,74.0,Nevada,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3020.424822,355.2,1.0,74.0,78561.0,0,0.0,7.0,0,0,0,50,0.0,Arizona,Basic,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
3618.432755,475.2,1.0,99.0,0.0,0,0.0,0.0,0,0,0,71,0.0,California,Extended,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
15122.99194,518.4,2.0,72.0,0.0,0,0.0,35.0,1,0,0,86,0.0,California,Basic,Bachelor,Unemployed,Two-Door Car,Low,Medium,Low,Stable Revenue Contributors
2147.656911,297.6,1.0,62.0,0.0,0,0.0,32.0,0,0,0,45,0.0,Arizona,Basic,College,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
13979.09014,761.722334,2.0,117.0,33617.0,0,0.0,6.0,1,0,0,12,0.0,Oregon,Premium,High School or Below,Employed,Four-Door Car,High,High,Low,Stable Revenue Contributors
7707.806541,542.4,3.0,113.0,0.0,0,0.0,0.0,0,1,0,11,113.0,Oregon,Premium,College,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,84.494022,2.0,74.0,71663.0,0,0.0,23.0,1,0,0,22,0.0,Nevada,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,Stable Revenue Contributors
3839.746159,763.2,1.0,106.0,0.0,0,0.0,29.0,0,0,0,38,0.0,California,Basic,High School or Below,Unemployed,SUV,Low,High,Low,"High Income, Moderate Engagement"
5643.802354,345.6,3.0,72.0,41043.0,0,0.0,22.0,0,1,0,60,72.0,Washington,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8054.982035,489.6,4.0,102.0,75531.0,0,0.0,2.0,0,1,0,13,102.0,California,Premium,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2438.533897,297.6,1.0,62.0,38961.0,0,0.0,5.0,0,0,0,19,0.0,Oregon,Basic,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4626.801093,547.2,1.0,114.0,79487.0,1,0.0,20.0,0,0,1,87,0.0,California,Basic,Master,Employed,SUV,High,Medium,Low,Balanced Portfolio
8810.89555,155.708627,3.0,110.0,76266.0,0,1.0,24.0,0,1,0,88,110.0,Nevada,Premium,Bachelor,Employed,Two-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
8447.801005,547.2,7.0,114.0,0.0,0,0.0,2.0,0,1,0,45,114.0,Arizona,Premium,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
6057.07208,398.4,8.5,83.0,27681.0,1,0.0,13.0,0,1,1,62,83.0,Arizona,Extended,Bachelor,Retired,Two-Door Car,High,Medium,Low,Balanced Portfolio
16414.039911750002,960.399730125,2.0,127.0,32948.0,0,1.0,20.0,1,0,0,46,0.0,Washington,Extended,High School or Below,Employed,SUV,High,High,Medium,Stable Revenue Contributors
10963.95723,960.399730125,1.0,170.5,55687.0,1,0.0,33.0,1,0,1,91,0.0,Oregon,Premium,High School or Below,Employed,Luxury SUV,High,High,Low,Balanced Portfolio
6446.918637,384.0,8.5,80.0,43478.0,0,0.0,27.0,0,1,0,79,80.0,Arizona,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
10168.27175,404.303518,3.0,128.0,35504.0,0,0.0,4.0,1,1,0,86,128.0,Nevada,Extended,High School or Below,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
5380.898636,321.6,8.5,67.0,55350.0,1,0.0,0.0,0,1,1,13,67.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
2611.836866,369.6,1.0,77.0,0.0,0,0.0,3.0,0,0,0,90,0.0,California,Extended,College,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
2471.528431,114.273025,1.0,61.0,95697.0,1,0.0,16.0,0,0,1,55,0.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Low,Low,Balanced Portfolio
7672.681366,518.720216,4.0,103.0,0.0,0,0.0,17.0,0,1,0,56,103.0,California,Premium,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
